Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
Malaysia,Kluang,1.9827646524228493,1,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,1.804602855765257,1
Russian Federation,Kostroma,-0.3546307238715979,0,0.0,0,-0.5855461863316263,0,0.23672850695853362,0,-0.1164494971232906,0
Czechia,Tabor,1.1387052109831877,1,0.0,0,1.482462176833038,0,-0.9071450750155413,0,1.110889506111059,1
Iran (Islamic Republic of),Tabriz,1.4633434576907498,1,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,1.3777023329011353,1
Philippines,Tagoloan,0.2946457695435263,1,0.0,0,-1.1887152922546533,0,1.3806020889326085,0,0.41717615645686146,1
India,Talipparamba,1.0088499123001629,1,0.0,0,-1.0163812619909312,0,0.23672850695853362,0,1.0041643753950287,1
Russian Federation,Talnakh,-1.3285454639942842,0,0.0,0,-1.3610493225183753,0,0.8086652979455711,0,-0.9168879774935187,0
Latvia,Talsi,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,-1.23706336964161,0
Brazil,Tangua,0.16479047086050144,1,0.0,0,-0.06854409554046022,0,-0.33520828402850383,0,0.31045102574083105,1
Italy,Taormina,2.0476923017643616,1,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,1.8579654211232721,1
Brazil,Tapaua,-1.3934731133357967,0,0.0,0,-2.3950535041007073,0,-0.9071450750155413,0,-0.9702505428515339,0
Russian Federation,Tara,-0.7441966199206724,0,0.0,0,-0.9302142468590703,0,-0.9071450750155413,0,-0.4366248892713818,0
Russian Federation,Tarko Sale,0.48942871756806355,1,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,0.5772638525309071,1
Romania,Tarnaveni,0.22971812020201388,1,0.0,0,1.3101281465693158,0,-0.9071450750155413,0,0.36381359109884626,1
Turkey,Tarsus,-0.4195583732131103,0,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,-0.9168879774935187,0
United States of America,Napa,-0.67926897057916,0,0.0,0,-0.06854409554046022,0,1.3806020889326085,0,-0.3832623239133666,0
India,Navalgund,-0.67926897057916,0,0.0,0,-0.7578802165953482,0,0.23672850695853362,0,-0.3832623239133666,0
Germany,Nettetal,0.09986282151898904,1,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,0.25708846038281585,1
Germany,Neutraubling,0.878994613617138,1,0.0,0,1.9132972524923428,1,-0.9071450750155413,0,0.8974392446789984,1
United States of America,New City,0.03493517217747662,0,0.0,0,0.6207920255144278,0,0.23672850695853362,0,0.20372589502480065,0
Russian Federation,Nizhneudinsk,-1.3934731133357967,0,0.0,0,-1.0163812619909312,0,0.23672850695853362,0,-0.9702505428515339,0
United Republic of Tanzania,Nkoaranga,-1.1986901653112594,0,0.0,0,-1.3610493225183753,0,-0.9071450750155413,0,-0.8101628467774883,0
South Africa,Nkowakowa,0.16479047086050144,1,0.0,0,-0.4993791711997652,0,-0.33520828402850383,0,0.31045102574083105,1
Russian Federation,Novozybkov,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,-1.6106013271477164,0
Ecuador,Nueva Loja,-2.56217080148302,0,0.0,0,-2.308886488968846,0,-0.9071450750155413,0,-1.9307767192958076,0
Netherlands,Oirschot,-0.3546307238715979,0,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,-0.1164494971232906,0
Ghana,Madina,-1.3285454639942842,0,0.0,0,-0.8440472317272092,0,-0.9071450750155413,0,-0.9168879774935187,0
Niger,Magaria,2.567113496496461,1,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,2.284865943987394,1
Spain,Mairena Del Alcor,-0.4195583732131103,0,0.0,0,0.9654600860418718,0,-0.9071450750155413,0,-1.7173264578637468,0
United States of America,Manassas Park,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,0.23672850695853362,0,-0.3298997585553514,0
India,Mannargudi,1.7230540550567994,1,0.0,0,-0.1547111106723212,0,0.23672850695853362,0,1.5911525943331961,1
Ecuador,Manta,0.42450106822655115,1,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,0.5239012871728919,1
United States of America,Maple Grove,0.22971812020201388,1,0.0,0,-0.1547111106723212,0,0.23672850695853362,0,0.36381359109884626,1
Spain,Viladecans,0.2946457695435263,1,0.0,0,1.9132972524923428,1,-0.33520828402850383,0,0.31045102574083105,1
Spain,Villafranca De Los Barros,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,-1.7173264578637468,0
Spain,Villarrobledo,-0.6143413212376476,0,0.0,0,0.7069590406462888,0,-0.9071450750155413,0,-1.8240515885797772,0
France,Vitrolles,-0.15984777584706064,0,0.0,0,1.3101281465693158,0,0.8086652979455711,0,-0.2765371931973362,0
Austria,Volkermarkt,0.6192840162510884,1,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,0.6839889832469375,1
Germany,Volklingen,1.0737775616416754,1,0.0,0,1.9132972524923428,1,-0.9071450750155413,0,1.0575269407530439,1
Russian Federation,Volodarsk,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,-1.3971510657156556,0
Estonia,Voru,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.6639638925057316,0
Brazil,Votorantim,1.4633434576907498,1,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,1.3777023329011353,1
Russian Federation,Vsevolozhsk,-1.2636178146527717,0,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,-1.8240515885797772,0
Russian Federation,Vysokovsk,-0.8740519186036972,0,0.0,0,0.3622909801188448,0,-0.9071450750155413,0,-1.5572387617897012,0
Netherlands,Wateringen,-0.8091242692621848,0,0.0,0,0.4484579952507058,0,-0.33520828402850383,0,-0.8635254121355035,0
United States of America,Weirton,-0.15984777584706064,0,0.0,0,0.6207920255144278,0,0.23672850695853362,0,0.04363819895075502,0
Japan,Susaki,0.03493517217747662,0,0.0,0,0.7069590406462888,0,-0.33520828402850383,0,0.20372589502480065,0
Germany,Langwedel,1.1387052109831877,1,0.0,0,0.3622909801188448,0,1.3806020889326085,0,1.110889506111059,1
Panama,Las Lomas,0.48942871756806355,1,0.0,0,-1.2748823073865143,0,0.8086652979455711,0,0.5772638525309071,1
Italy,Latisana,1.4633434576907498,1,0.0,0,0.7069590406462888,0,0.23672850695853362,0,1.3777023329011353,1
Germany,Lauchhammer,1.4633434576907498,1,0.0,0,-0.1547111106723212,0,1.3806020889326085,0,1.3777023329011353,1
Poland,Legionowo,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.33520828402850383,0,-1.0236131082095492,0
Brazil,Leticia,-2.3024602041169704,0,0.0,0,-2.5673875343644292,0,-0.9071450750155413,0,-1.7173264578637468,0
Ukraine,Letychiv,-0.09492012650554822,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,0.09700076430877023,0
Germany,Leutkirch,0.09986282151898904,1,0.0,0,0.2761239649869838,0,0.8086652979455711,0,0.25708846038281585,1
United Kingdom of Great Britain and Northern Ireland,Leyland,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,0.8086652979455711,0,-1.503876196431686,0
Brazil,Limoeiro,-0.8740519186036972,0,0.0,0,-1.9642184284414024,0,1.3806020889326085,0,-0.5433500199874123,0
Germany,Lohr,1.1387052109831877,1,0.0,0,0.5346250103825668,0,1.3806020889326085,0,1.110889506111059,1
Germany,Loningen,0.554356366909576,1,0.0,0,-0.6717132014634872,0,2.524475670906684,0,0.6306264178889223,1
Romania,Ludus,-0.029992477164035802,0,0.0,0,0.8792930709100109,0,-0.33520828402850383,0,0.15036332966678545,0
Russian Federation,Luga,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.6639638925057316,0
Philippines,Ma Ao,-0.8740519186036972,0,0.0,0,-1.1887152922546533,0,-0.9071450750155413,0,-0.5433500199874123,0
Poland,Kozienice,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,-0.33520828402850383,0,-1.1303382389255796,0
Russian Federation,Krasnoslobodsk,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,-1.9841392846538228,0
Russian Federation,Krasnozerskoye,-0.22477542518857307,0,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,-1.6106013271477164,0
Russian Federation,Kukmor,0.2946457695435263,1,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,0.41717615645686146,1
Turkey,Kumburgaz,0.554356366909576,1,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,0.6306264178889223,1
United States of America,Kuna,0.878994613617138,1,0.0,0,-0.4993791711997652,0,1.952538879919646,0,0.8974392446789984,1
India,Kurandvad,1.5931987563737746,1,0.0,0,-0.24087812580418222,0,-0.33520828402850383,0,1.4844274636171657,1
Finland,Kurikka,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.6639638925057316,0
Thailand,Kut Chap,-0.2897030745300855,0,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,-0.0630869317652754,0
Ukraine,Makariv,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,-0.33520828402850383,0,-0.8101628467774883,0
India,Manapparai,0.16479047086050144,1,0.0,0,0.017622919591400794,0,-0.9071450750155413,0,0.31045102574083105,1
Brazil,Manhumirim,-0.9389795679452096,0,0.0,0,-1.6195503679139582,0,-0.33520828402850383,0,-0.5967125853454275,0
United States of America,Mankato,0.6192840162510884,1,0.0,0,0.3622909801188448,0,0.8086652979455711,0,0.6839889832469375,1
Italy,Maranello,0.7491393149341132,1,0.0,0,0.8792930709100109,0,-0.33520828402850383,0,0.790714113962968,1
South Africa,Margate,0.42450106822655115,1,0.0,0,-0.4993791711997652,0,-0.33520828402850383,0,0.5239012871728919,1
Ukraine,Artemovsk,-0.48448602255462275,0,0.0,0,0.7931260557781498,0,-0.33520828402850383,0,-0.22317462783932102,0
Bolivia (Plurinational State of),Ascension,-1.7181113600433586,0,0.0,0,-2.4812205192325685,0,-0.9071450750155413,0,-1.23706336964161,0
Eritrea,Asmara,2.5021858471549487,1,0.0,0,-0.24087812580418222,0,-0.9071450750155413,0,2.2315033786293785,1
Netherlands,Asten,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,0.23672850695853362,0,-0.7568002814194731,0
United States of America,Austin,3.0865346912285605,1,0.0,0,-1.1025482771227924,0,0.23672850695853362,0,2.7117664668515156,1
Spain,Aviles,-0.7441966199206724,0,0.0,0,0.5346250103825668,0,0.8086652979455711,0,-0.8635254121355035,0
Russian Federation,Azov,-0.6143413212376476,0,0.0,0,0.7069590406462888,0,0.23672850695853362,0,-1.23706336964161,0
Germany,Backnang,0.03493517217747662,0,0.0,0,0.6207920255144278,0,1.3806020889326085,0,0.20372589502480065,0
Germany,Bad Homburg,1.2685605096662125,1,0.0,0,0.3622909801188448,0,0.8086652979455711,0,1.2176146368270897,1
Germany,Bad Nauheim,0.9439222629586504,1,0.0,0,0.7069590406462888,0,0.23672850695853362,0,0.9508018100370136,1
Germany,Bad Wurzach,-0.15984777584706064,0,0.0,0,-0.41321215606790423,0,2.524475670906684,0,0.04363819895075502,0
Germany,Altusried,-0.48448602255462275,0,0.0,0,-0.41321215606790423,0,2.524475670906684,0,-0.22317462783932102,0
Germany,Alzey,0.8140669642756256,1,0.0,0,0.2761239649869838,0,0.8086652979455711,0,0.8440766793209832,1
Brazil,Americo Brasiliense,0.16479047086050144,1,0.0,0,-1.6195503679139582,0,-0.33520828402850383,0,0.31045102574083105,1
Brazil,Ananindeua,0.6192840162510884,1,0.0,0,-1.5333833527820973,0,-0.33520828402850383,0,0.6839889832469375,1
Brazil,Andira,0.22971812020201388,1,0.0,0,-1.5333833527820973,0,-0.33520828402850383,0,0.36381359109884626,1
Russian Federation,Anna,-0.2897030745300855,0,0.0,0,-0.3270451409360432,0,0.23672850695853362,0,-0.0630869317652754,0
Mexico,Apaxco,2.307402899130411,1,0.0,0,-1.1887152922546533,0,1.3806020889326085,0,2.0714156825553327,1
Brazil,Araxa,-1.3934731133357967,0,0.0,0,-1.8780514133095412,0,-0.33520828402850383,0,-0.9702505428515339,0
Chile,Arica,-1.5882560613603338,0,0.0,0,-0.6717132014634872,0,0.23672850695853362,0,-1.1303382389255796,0
United States of America,Ypsilanti,0.42450106822655115,1,0.0,0,0.2761239649869838,0,-0.33520828402850383,0,0.5239012871728919,1
Kazakhstan,Zachagansk,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,-1.23706336964161,0
,Zanzibar,-0.67926897057916,0,0.0,0,-1.0163812619909312,0,-0.9071450750155413,0,-0.3832623239133666,0
Russian Federation,Zelenogradsk,-0.8740519186036972,0,0.0,0,0.3622909801188448,0,-0.9071450750155413,0,-1.23706336964161,0
Russian Federation,Zhirnovsk,-0.3546307238715979,0,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,-1.1303382389255796,0
Romania,Deleni,0.22971812020201388,1,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,0.36381359109884626,1
Germany,Delmenhorst,1.1387052109831877,1,0.0,0,-0.06854409554046022,0,1.952538879919646,0,1.110889506111059,1
Thailand,Det Udom,0.2946457695435263,1,0.0,0,-0.24087812580418222,0,-0.9071450750155413,0,0.41717615645686146,1
India,Dhone,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.1837008042835948,0
France,Dinan,0.09986282151898904,1,0.0,0,-0.9302142468590703,0,1.952538879919646,0,0.25708846038281585,1
France,Dole,0.3595734188850387,1,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,0.47053872181487666,1
Brazil,Urucuca,-0.6143413212376476,0,0.0,0,-2.0503854435732634,0,0.23672850695853362,0,-0.3298997585553514,0
Russian Federation,Ust Ordynskiy,-0.5494136718961351,0,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,-0.2765371931973362,0
Romania,Valea Lui Mihai,0.09986282151898904,1,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,0.25708846038281585,1
Brazil,Varzea Da Palma,-1.2636178146527717,0,0.0,0,-2.6535545494962904,0,0.8086652979455711,0,-0.8635254121355035,0
Hungary,Vecses,-0.029992477164035802,0,0.0,0,-0.3270451409360432,0,0.23672850695853362,0,0.15036332966678545,0
Brazil,Vicosa Do Ceara,-0.6143413212376476,0,0.0,0,-2.0503854435732634,0,0.23672850695853362,0,-0.3298997585553514,0
Romania,Videle,-0.5494136718961351,0,0.0,0,0.7931260557781498,0,-0.33520828402850383,0,-0.3298997585553514,0
United States of America,Wenatchee,-1.3285454639942842,0,0.0,0,-0.24087812580418222,0,-0.33520828402850383,0,-1.8774141539377924,0
Ghana,Wenchi,1.1387052109831877,1,0.0,0,-1.1025482771227924,0,-0.9071450750155413,0,1.110889506111059,1
United States of America,West Orange,0.554356366909576,1,0.0,0,0.9654600860418718,0,2.524475670906684,0,0.6306264178889223,1
United States of America,West Warwick,1.4633434576907498,1,0.0,0,1.0516271011737328,0,1.952538879919646,0,1.3777023329011353,1
Poland,Wolow,-0.67926897057916,0,0.0,0,-0.41321215606790423,0,-0.33520828402850383,0,-0.3832623239133666,0
China,Xichang,0.6192840162510884,1,0.0,0,0.4484579952507058,0,-0.9071450750155413,0,0.6839889832469375,1
China,Xuanhua,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,-1.2904259349996252,0
Japan,Yaita,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,-0.33520828402850383,0,-0.5967125853454275,0
Turkey,Yakuplu,-0.8740519186036972,0,0.0,0,0.3622909801188448,0,-0.33520828402850383,0,-0.5967125853454275,0
Spain,Vilanova Del Cami,-1.2636178146527717,0,0.0,0,-0.1547111106723212,0,-0.33520828402850383,0,-0.9702505428515339,0
Italy,Villabate,0.554356366909576,1,0.0,0,1.0516271011737328,0,-0.9071450750155413,0,0.6306264178889223,1
Italy,Vinci,-0.67926897057916,0,0.0,0,0.6207920255144278,0,0.23672850695853362,0,-0.7034377160614579,0
France,Vitry Le Francois,-1.3934731133357967,0,0.0,0,-0.4993791711997652,0,-0.33520828402850383,0,-0.9702505428515339,0
Serbia,Vlasotince,0.03493517217747662,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,0.20372589502480065,0
Italy,Volpiano,0.16479047086050144,1,0.0,0,0.017622919591400794,0,1.3806020889326085,0,0.31045102574083105,1
Russian Federation,Vorkuta,0.3595734188850387,1,0.0,0,-0.3270451409360432,0,-0.33520828402850383,0,0.47053872181487666,1
Switzerland,Wadenswil,-1.0688348666282346,0,0.0,0,-0.6717132014634872,0,0.23672850695853362,0,-0.7034377160614579,0
,Wakkanai,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.3971510657156556,0
Germany,Weimar,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,-0.33520828402850383,0,-0.7568002814194731,0
Mexico,Torreon,2.112619951105874,1,0.0,0,-1.0163812619909312,0,-0.9071450750155413,0,1.9113279864812873,1
Italy,Tradate,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.33520828402850383,0,-1.6639638925057316,0
Austria,Traun,-1.2636178146527717,0,0.0,0,-0.3270451409360432,0,-0.33520828402850383,0,-0.8635254121355035,0
United States of America,Tumwater,-1.1986901653112594,0,0.0,0,-0.06854409554046022,0,0.8086652979455711,0,-1.3971510657156556,0
Brazil,Tupa,-0.2897030745300855,0,0.0,0,-1.6195503679139582,0,-0.33520828402850383,0,-0.0630869317652754,0
Russian Federation,Zainsk,-1.3934731133357967,0,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,-1.5572387617897012,0
Russian Federation,Zapolyarnyy,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,-1.9841392846538228,0
Poland,Zdzieszowice,-0.67926897057916,0,0.0,0,-0.24087812580418222,0,-0.33520828402850383,0,-0.3832623239133666,0
Russian Federation,Zelenchukskaya,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,-2.0908644153698535,0
Netherlands,Zutphen,-1.1337625159697469,0,0.0,0,0.017622919591400794,0,0.23672850695853362,0,-0.7568002814194731,0
Ukraine,Zvenyhorodka,0.2946457695435263,1,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,0.41717615645686146,1
Republic of Moldova,Soroca,-0.8740519186036972,0,0.0,0,0.3622909801188448,0,-0.9071450750155413,0,-1.23706336964161,0
Russian Federation,Sosnogorsk,-1.0688348666282346,0,0.0,0,0.1037899347232618,0,-0.9071450750155413,0,-1.5572387617897012,0
United States of America,South Yarmouth,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,0.23672850695853362,0,-0.8635254121355035,0
Russian Federation,Sovetskiy,-1.3934731133357967,0,0.0,0,-0.3270451409360432,0,-0.9071450750155413,0,-2.3043146768019143,0
United States of America,Spanish Lake,0.3595734188850387,1,0.0,0,0.7069590406462888,0,1.952538879919646,0,0.47053872181487666,1
Ukraine,Starokostyantyniv,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.33520828402850383,0,-0.8635254121355035,0
Romania,Stefanesti,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,-1.6106013271477164,0
Ukraine,Sudak,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,-0.9071450750155413,0,-1.7173264578637468,0
Egypt,Suez,1.9178370030813368,1,0.0,0,2.257965313019787,1,0.23672850695853362,0,1.7512402904072417,1
Peru,Sullana,-0.2897030745300855,0,0.0,0,-1.2748823073865143,0,-0.33520828402850383,0,-0.0630869317652754,0
United States of America,San Angelo,-1.003907217286722,0,0.0,0,-0.41321215606790423,0,-0.9071450750155413,0,-0.6500751507034427,0
,San Benedetto Del Tronto,0.3595734188850387,1,0.0,0,1.2239611314374548,0,-0.33520828402850383,0,0.47053872181487666,1
Italy,San Cataldo,0.48942871756806355,1,0.0,0,1.2239611314374548,0,-0.9071450750155413,0,0.5772638525309071,1
Italy,San Giovanni Rotondo,-0.09492012650554822,0,0.0,0,1.3962951617011767,0,-0.33520828402850383,0,-1.1303382389255796,0
Philippines,San Pedro,0.42450106822655115,1,0.0,0,-0.5855461863316263,0,0.23672850695853362,0,0.5239012871728919,1
Portugal,Santo Tirso,-1.458400762677309,0,0.0,0,-0.41321215606790423,0,0.8086652979455711,0,-1.3971510657156556,0
,Sao Francisco Do Sul,0.7491393149341132,1,0.0,0,-1.8780514133095412,0,1.952538879919646,0,0.790714113962968,1
France,Saint Omer,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,-0.5967125853454275,0
France,Sainte Maxime,-0.48448602255462275,0,0.0,0,0.8792930709100109,0,0.23672850695853362,0,-0.8101628467774883,0
Belarus,Salihorsk,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.23706336964161,0
Italy,Salsomaggiore Terme,0.6192840162510884,1,0.0,0,0.7069590406462888,0,-0.33520828402850383,0,0.6839889832469375,1
Iran (Islamic Republic of),Rasht,0.554356366909576,1,0.0,0,1.1377941163055938,0,-0.9071450750155413,0,0.6306264178889223,1
Germany,Ratingen,0.554356366909576,1,0.0,0,-0.1547111106723212,0,2.524475670906684,0,0.6306264178889223,1
Switzerland,Regensdorf,0.2946457695435263,1,0.0,0,0.3622909801188448,0,-0.33520828402850383,0,0.41717615645686146,1
Germany,Regenstauf,0.42450106822655115,1,0.0,0,0.5346250103825668,0,0.23672850695853362,0,0.5239012871728919,1
Canada,Regina,-0.48448602255462275,0,0.0,0,0.1037899347232618,0,-0.33520828402850383,0,-0.22317462783932102,0
Germany,Remagen,0.7491393149341132,1,0.0,0,-0.06854409554046022,0,1.3806020889326085,0,0.790714113962968,1
Brazil,Resende,0.8140669642756256,1,0.0,0,-2.0503854435732634,0,1.3806020889326085,0,0.8440766793209832,1
Germany,Rinteln,1.2036328603247002,1,0.0,0,0.5346250103825668,0,1.952538879919646,0,1.1642520714690743,1
United States of America,Rocky Mount,-0.67926897057916,0,0.0,0,0.1037899347232618,0,1.952538879919646,0,-0.3832623239133666,0
Netherlands,Roermond,0.6842116655926008,1,0.0,0,-0.5855461863316263,0,3.096412461893721,0,0.7373515486049528,1
Romania,Roman,0.09986282151898904,1,0.0,0,0.6207920255144278,0,-0.9071450750155413,0,0.25708846038281585,1
Germany,Roth,0.6192840162510884,1,0.0,0,0.4484579952507058,0,0.23672850695853362,0,0.6839889832469375,1
Russian Federation,Roza,-1.003907217286722,0,0.0,0,0.1899569498551228,0,-0.9071450750155413,0,-1.4505136310736708,0
India,Sattenapalle,1.787981704398312,1,0.0,0,1.482462176833038,0,-0.9071450750155413,0,1.6445151596912113,1
Germany,Schmallenberg,1.6581264057152871,1,0.0,0,0.3622909801188448,0,1.3806020889326085,0,1.537790028975181,1
Russian Federation,Segezha,-1.2636178146527717,0,0.0,0,-0.1547111106723212,0,-0.9071450750155413,0,-1.2904259349996252,0
Russian Federation,Selyatino,-0.4195583732131103,0,0.0,0,-0.41321215606790423,0,0.23672850695853362,0,-0.16981206248130581,0
Slovakia,Senec,2.112619951105874,1,0.0,0,0.2761239649869838,0,0.23672850695853362,0,1.9113279864812873,1
France,Septemes Les Vallons,-1.1986901653112594,0,0.0,0,-0.06854409554046022,0,1.952538879919646,0,-0.8101628467774883,0
Russian Federation,Serdobsk,0.3595734188850387,1,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,0.47053872181487666,1
United States of America,Severna Park,-0.8740519186036972,0,0.0,0,0.1037899347232618,0,3.096412461893721,0,-0.5433500199874123,0
Italy,Sarno,0.2946457695435263,1,0.0,0,1.3101281465693158,0,0.8086652979455711,0,0.41717615645686146,1
Kazakhstan,Saryagash,2.6320411458379733,1,0.0,0,2.688800388679092,1,-0.33520828402850383,0,2.338228509345409,1
Romania,Satu Mare,1.3984158083492375,1,0.0,0,0.5346250103825668,0,-0.9071450750155413,0,1.32433976754312,1
France,Savigny Le Temple,1.2685605096662125,1,0.0,0,-1.0163812619909312,0,1.952538879919646,0,1.2176146368270897,1
Germany,Schwandorf,0.3595734188850387,1,0.0,0,0.6207920255144278,0,0.8086652979455711,0,0.47053872181487666,1
Brazil,Senador Pompeu,-1.1337625159697469,0,0.0,0,-1.7918843981776802,0,-0.33520828402850383,0,-0.7568002814194731,0
Brazil,Serrana,0.6192840162510884,1,0.0,0,-1.7918843981776802,0,0.23672850695853362,0,0.6839889832469375,1
Ghana,Shama,-1.1986901653112594,0,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,-0.8101628467774883,0
Russian Federation,Abdulino,-0.6143413212376476,0,0.0,0,0.7069590406462888,0,-0.9071450750155413,0,-0.9702505428515339,0
Nicaragua,Acoyapa,0.09986282151898904,1,0.0,0,-1.3610493225183753,0,-0.9071450750155413,0,0.25708846038281585,1
United States of America,Addison,0.42450106822655115,1,0.0,0,-0.24087812580418222,0,2.524475670906684,0,0.5239012871728919,1
India,Aduturai,0.42450106822655115,1,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,0.5239012871728919,1
Spain,Albolote,-1.1337625159697469,0,0.0,0,-0.4993791711997652,0,0.23672850695853362,0,-0.7568002814194731,0
France,Ales,0.48942871756806355,1,0.0,0,-0.1547111106723212,0,0.23672850695853362,0,0.5772638525309071,1
Italy,Assisi,0.6192840162510884,1,0.0,0,1.0516271011737328,0,-0.33520828402850383,0,0.6839889832469375,1
Venezuela (Bolivarian Republic of),Bachaquero,0.03493517217747662,0,0.0,0,-0.5855461863316263,0,-0.33520828402850383,0,0.20372589502480065,0
Germany,Bad Lauterberg,0.22971812020201388,1,0.0,0,0.5346250103825668,0,0.8086652979455711,0,0.36381359109884626,1
Germany,Bad Schwartau,-0.3546307238715979,0,0.0,0,-0.41321215606790423,0,1.3806020889326085,0,-0.1164494971232906,0
Italy,Badia Polesine,1.6581264057152871,1,0.0,0,0.7931260557781498,0,0.23672850695853362,0,1.537790028975181,1
Switzerland,Amriswil,0.6192840162510884,1,0.0,0,-0.41321215606790423,0,0.8086652979455711,0,0.6839889832469375,1
Sweden,Angelholm,-0.67926897057916,0,0.0,0,0.6207920255144278,0,-0.33520828402850383,0,-0.4899874546293971,0
Spain,Alora,-1.0688348666282346,0,0.0,0,0.017622919591400794,0,0.8086652979455711,0,-0.7034377160614579,0
Brazil,Araucaria,0.554356366909576,1,0.0,0,-1.7918843981776802,0,0.8086652979455711,0,0.6306264178889223,1
United States of America,Arcata,-0.7441966199206724,0,0.0,0,-0.8440472317272092,0,0.8086652979455711,0,-0.4366248892713818,0
Italy,Arese,1.1387052109831877,1,0.0,0,0.4484579952507058,0,1.3806020889326085,0,1.110889506111059,1
Finland,Orimattila,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.6106013271477164,0
Italy,Orzinuovi,1.0737775616416754,1,0.0,0,0.5346250103825668,0,0.23672850695853362,0,1.0575269407530439,1
Poland,Ostrow Mazowiecka,-0.9389795679452096,0,0.0,0,0.2761239649869838,0,-0.9071450750155413,0,-1.6106013271477164,0
Peru,Otuzco,-0.8740519186036972,0,0.0,0,-2.308886488968846,0,0.23672850695853362,0,-0.5433500199874123,0
United Kingdom of Great Britain and Northern Ireland,Paignton,0.2946457695435263,1,0.0,0,-0.6717132014634872,0,2.524475670906684,0,0.41717615645686146,1
Italy,Palagiano,-0.3546307238715979,0,0.0,0,1.0516271011737328,0,-0.33520828402850383,0,-1.2904259349996252,0
India,Pandavapura,-1.7181113600433586,0,0.0,0,-0.7578802165953482,0,-0.9071450750155413,0,-1.3437885003576404,0
